,experiment,measurement,replication,module,name,value_stored,value_current,relative_error
27043,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
27042,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:vector:sum,7159296,404480,-2.8735646395797838
27035,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:vector:count,708,40,-2.8735646395797838
27034,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:sum,7159296,404480,-2.8735646395797838
27032,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
27023,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:histogram:count,708,40,-2.8735646395797838
27013,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,incomingPackets:count,708,40,-2.8735646395797838
27012,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
27011,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:vector:sum,7159296,404480,-2.8735646395797838
11927,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,incomingPacketLengths:histogram:count,1416,80,-2.8735646395797838
27004,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:vector:count,708,40,-2.8735646395797838
27003,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:sum,7159296,404480,-2.8735646395797838
27001,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
26992,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:histogram:count,708,40,-2.8735646395797838
12869,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueingTime:histogram:count,708,40,-2.8735646395797838
26583,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPackets:count,708,40,-2.8735646395797838
11936,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,incomingPacketLengths:histogram:sumweights,1416,80,-2.8735646395797838
11939,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,incomingPacketLengths:vector:count,1416,80,-2.8735646395797838
27337,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:histogram:count,708,40,-2.8735646395797838
27306,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:histogram:count,708,40,-2.8735646395797838
11979,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,outgoingPackets:count,1416,80,-2.8735646395797838
11978,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,outgoingPacketLengths:vector:sumweights,1416,80,-2.8735646395797838
11977,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,outgoingPacketLengths:vector:sum,13910784,785920,-2.8735646395797838
11970,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,outgoingPacketLengths:vector:count,1416,80,-2.8735646395797838
11969,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,outgoingPacketLengths:sum,13910784,785920,-2.8735646395797838
11967,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,outgoingPacketLengths:histogram:sumweights,1416,80,-2.8735646395797838
11958,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,outgoingPacketLengths:histogram:count,1416,80,-2.8735646395797838
12867,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueLength:vector:sum,708,40,-2.8735646395797838
27326,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
27325,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:vector:sum,7159296,404480,-2.8735646395797838
27318,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:vector:count,708,40,-2.8735646395797838
11948,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,incomingPackets:count,1416,80,-2.8735646395797838
27317,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:sum,7159296,404480,-2.8735646395797838
27315,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
11947,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,incomingPacketLengths:vector:sumweights,1416,80,-2.8735646395797838
11946,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,incomingPacketLengths:vector:sum,13910784,785920,-2.8735646395797838
26418,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.fcsChecker,incomingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
13641,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,utilization:histogram:mean,71.136781241502973,4.0448000000000004,-2.8671724145559425
13653,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,utilization:vector:mean,71.136781241502973,4.0448000000000004,-2.8671724145559425
26403,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.fcsChecker,incomingDataRate:vector:mean,70357690.784529984,4019200.0000000005,-2.8625092214752437
27331,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,outgoingDataRate:vector:mean,70357690.784529984,4019200.0000000005,-2.8625092214752437
26556,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingDataRate:vector:mean,70357690.784529984,4019200.0000000005,-2.8625092214752437
27523,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.receiver,throughput:histogram:mean,70805828.942393228,4044800.0000000005,-2.8625092214752437
26986,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,incomingDataRate:vector:mean,70805828.942393228,4044800.0000000005,-2.8625092214752437
26525,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,incomingDataRate:vector:mean,70357690.784529984,4019200.0000000005,-2.8625092214752437
27017,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,outgoingDataRate:vector:mean,70805828.942393228,4044800.0000000005,-2.8625092214752437
27300,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,incomingDataRate:vector:mean,70805828.942393228,4044800.0000000005,-2.8625092214752437
27535,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.receiver,throughput:vector:mean,70805828.942393228,4044800.0000000005,-2.8625092214752437
13592,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,throughput:histogram:mean,70805575.71323517,4044800.0000000005,-2.8625056450802679
13604,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,throughput:vector:mean,70805575.71323517,4044800.0000000005,-2.8625056450802679
12786,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,incomingDataRate:vector:mean,69918024.903170407,4019200.0000000005,-2.8562406051442433
11575,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,outgoingDataRate:vector:mean,68359342.819341779,3929600.0000000005,-2.8562406051442433
12074,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,outgoingDataRate:vector:mean,68359342.819341779,3929600.0000000005,-2.8562406051442433
12257,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamRelay.merger,outgoingDataRate:vector:mean,68359342.819341779,3929600.0000000005,-2.8562406051442433
11544,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,incomingDataRate:vector:mean,68359342.819341779,3929600.0000000005,-2.8562406051442433
12043,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,incomingDataRate:vector:mean,68359342.819341779,3929600.0000000005,-2.8562406051442433
12892,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,incomingDataRate:vector:mean,69890515.251012072,4019200.0000000005,-2.8558470719239835
12923,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,outgoingDataRate:vector:mean,69890515.251012072,4019200.0000000005,-2.8558470719239835
12706,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,outgoingDataRate:vector:mean,69890515.251012072,4019200.0000000005,-2.8558470719239835
12817,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,outgoingDataRate:vector:mean,69890515.251012072,4019200.0000000005,-2.8558470719239835
12675,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,incomingDataRate:vector:mean,69890515.251012072,4019200.0000000005,-2.8558470719239835
13450,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,incomingDataRate:vector:mean,69890515.251012072,4019200.0000000005,-2.8558470719239835
13176,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,outgoingDataRate:vector:mean,70335677.768534437,4044800.0000000005,-2.8558470719239821
13481,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,outgoingDataRate:vector:mean,70335677.768534437,4044800.0000000005,-2.8558470719239821
13145,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,incomingDataRate:vector:mean,70335677.768534437,4044800.0000000005,-2.8558470719239821
15019,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].phyLayer.transmitter,utilization:histogram:rangemax,79,4.5600000000000005,-2.8521252289407268
13638,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,transmitting:vector:sumweights,1418,82,-2.8502834598278199
13630,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,transmitting:vector:count,1418,82,-2.8502834598278199
13073,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.interFrameGapInserter,interpacketGap:vector:count,1418,82,-2.8502834598278199
13081,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.interFrameGapInserter,interpacketGap:vector:sumweights,1418,82,-2.8502834598278199
36012,General,,#0,AutomaticMultipathConfigurationShowcase.source.eth[0].phyLayer.transmitter,utilization:histogram:min,91.337953517082141,5.3252443545669026,-2.8421078036697516
36024,General,,#0,AutomaticMultipathConfigurationShowcase.source.eth[0].phyLayer.transmitter,utilization:vector:min,91.337953517082141,5.3252443545669026,-2.8421078036697516
26194,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[0].phyLayer.transmitter,throughput:histogram:rangemax,69000000,4044800.52,-2.8366742705067947
2158,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[0].phyLayer.receiver,throughput:histogram:rangemax,69000000,4044800.52,-2.8366742705067947
12856,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueBitLength:vector:sumweights,1421,85,-2.8164648716067839
12868,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueLength:vector:sumweights,1421,85,-2.8164648716067839
12860,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueLength:vector:count,1421,85,-2.8164648716067839
12848,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueBitLength:vector:count,1421,85,-2.8164648716067839
17717,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021r.rTagHeaderInserter,incomingPackets:count,1318,80,-2.8018440803885705
17391,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,incomingPacketLengths:histogram:count,1318,80,-2.8018440803885705
16690,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.fcsInserter,outgoingPacketLengths:histogram:count,1318,80,-2.8018440803885705
17411,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,incomingPacketLengths:vector:sumweights,1318,80,-2.8018440803885705
17410,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,incomingPacketLengths:vector:sum,12948032,785920,-2.8018440803885705
16699,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.fcsInserter,outgoingPacketLengths:histogram:sumweights,1318,80,-2.8018440803885705
17403,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,incomingPacketLengths:vector:count,1318,80,-2.8018440803885705
17402,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,incomingPacketLengths:sum,12948032,785920,-2.8018440803885705
17400,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,incomingPacketLengths:histogram:sumweights,1318,80,-2.8018440803885705
16701,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.fcsInserter,outgoingPacketLengths:sum,13243264,803840,-2.8018440803885705
17422,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:histogram:count,1318,80,-2.8018440803885705
16702,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.fcsInserter,outgoingPacketLengths:vector:count,1318,80,-2.8018440803885705
16709,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.fcsInserter,outgoingPacketLengths:vector:sum,13243264,803840,-2.8018440803885705
17716,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021r.rTagHeaderInserter,incomingPacketLengths:vector:sumweights,1318,80,-2.8018440803885705
16710,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.fcsInserter,outgoingPacketLengths:vector:sumweights,1318,80,-2.8018440803885705
16964,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.macHeaderInserter,incomingPacketLengths:histogram:count,1318,80,-2.8018440803885705
17138,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.paddingInserter,outgoingPackets:count,1318,80,-2.8018440803885705
17137,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.paddingInserter,outgoingPacketLengths:vector:sumweights,1318,80,-2.8018440803885705
17412,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,incomingPackets:count,1318,80,-2.8018440803885705
17431,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:histogram:sumweights,1318,80,-2.8018440803885705
17129,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.paddingInserter,outgoingPacketLengths:vector:count,1318,80,-2.8018440803885705
16670,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.fcsInserter,incomingPacketLengths:sum,13201088,801280,-2.8018440803885705
17696,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021r.rTagHeaderInserter,incomingPacketLengths:histogram:count,1318,80,-2.8018440803885705
17748,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021r.rTagHeaderInserter,outgoingPackets:count,1318,80,-2.8018440803885705
17707,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021r.rTagHeaderInserter,incomingPacketLengths:sum,12990208,788480,-2.8018440803885705
17708,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021r.rTagHeaderInserter,incomingPacketLengths:vector:count,1318,80,-2.8018440803885705
17715,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021r.rTagHeaderInserter,incomingPacketLengths:vector:sum,12990208,788480,-2.8018440803885705
16659,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.fcsInserter,incomingPacketLengths:histogram:count,1318,80,-2.8018440803885705
16668,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.fcsInserter,incomingPacketLengths:histogram:sumweights,1318,80,-2.8018440803885705
16671,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.fcsInserter,incomingPacketLengths:vector:count,1318,80,-2.8018440803885705
17433,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:sum,12990208,788480,-2.8018440803885705
16678,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.ethernet.fcsInserter,incomingPacketLengths:vector:sum,13201088,801280,-2.8018440803885705
