,experiment,measurement,replication,module,name,value_stored,value_current,relative_error
21124,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderInserter,incomingDataRate:vector:min,94451200,0,-inf
5532,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.decoder,outgoingDataRate:vector:min,91363200,0,-inf
99,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayDifferenceToMean:vector:min,-0.00053758721824892638,-3.2526065174565133e-19,35.032052477438675
87,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayDifferenceToMean:histogram:min,-0.00053758721824892638,-3.2526065174565133e-19,35.032052477438675
97,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayDifferenceToMean:vector:max,0.00047394863994628804,3.7947076036992655e-19,-34.790890420621785
85,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayDifferenceToMean:histogram:max,0.00047394863994628804,3.7947076036992655e-19,-34.790890420621785
91,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayDifferenceToMean:histogram:rangemin,-0.0007000000000000001,-5.2000000000000003e-19,34.790890420621785
92,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayDifferenceToMean:histogram:stddev,0.00021409457242066898,1.8101139184350958e-19,-34.657359027997266
101,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayDifferenceToMean:vector:stddev,0.00021409457242066898,1.8101139184350958e-19,-34.657359027997266
90,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayDifferenceToMean:histogram:rangemax,0.00048000000000000007,5.6000000000000001e-19,-34.434215476683057
122,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayVariation:vector:sum,0.20421999799718141,5.1918604550766732e-10,-19.790201374884795
118,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayVariation:vector:mean,0.00021097107231113783,5.1918604550766731e-12,-17.520139482026231
106,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayVariation:histogram:mean,0.00021097107231113783,5.1918604550766731e-12,-17.520139482026231
110,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayVariation:histogram:rangemax,0.00033500000000000007,1.9200000000000002e-11,-16.674730811604718
105,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayVariation:histogram:max,0.0002646512643811233,1.8814597482540927e-11,-16.459290502286716
117,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayVariation:vector:max,0.0002646512643811233,1.8814597482540927e-11,-16.459290502286716
121,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayVariation:vector:stddev,5.7206552998763874e-05,6.6141104595870764e-12,-15.972973697629508
112,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetDelayVariation:histogram:stddev,5.7206552998763874e-05,6.6141104595870764e-12,-15.972973697629508
35245,General,,#0,ManualConfigurationShowcase.source.eth[0].macLayer.queue,queueingTime:histogram:rangemax,0.0010000000000000002,0.5,6.2146080984221932
11803,General,,#0,ManualConfigurationShowcase.s2a.bridging.streamCoder.decoder,incomingDataRate:vector:sum,3815156002.5372443,7859200.0000000009,-6.1850520146758736
16535,General,,#0,ManualConfigurationShowcase.s2a.ethernet.fcsChecker,incomingDataRate:vector:sum,3902146530.2823925,8038400.0000000009,-6.1850520146758736
16840,General,,#0,ManualConfigurationShowcase.s2a.ethernet.macHeaderChecker,incomingDataRate:vector:sum,3889719312.0330868,8012800.0000000009,-6.1850520146758736
17603,General,,#0,ManualConfigurationShowcase.s2a.ieee8021r.rTagHeaderChecker,outgoingDataRate:vector:sum,3827583220.7865515,7884800.0000000009,-6.1850520146758736
11834,General,,#0,ManualConfigurationShowcase.s2a.bridging.streamCoder.decoder,outgoingDataRate:vector:sum,3815156002.5372443,7859200.0000000009,-6.1850520146758736
12230,General,,#0,ManualConfigurationShowcase.s2a.bridging.streamRelay.merger,incomingDataRate:vector:sum,3815156002.5372443,7859200.0000000009,-6.1850520146758736
17572,General,,#0,ManualConfigurationShowcase.s2a.ieee8021r.rTagHeaderChecker,incomingDataRate:vector:sum,3846224048.1605129,7923200.0000000009,-6.1850520146758736
11701,General,,#0,ManualConfigurationShowcase.s2a.bridging.interfaceRelay.learner,outgoingDataRate:vector:sum,3815156002.5372443,7859200.0000000009,-6.1850520146758736
17298,General,,#0,ManualConfigurationShowcase.s2a.ieee8021q.qTagHeaderChecker,outgoingDataRate:vector:sum,3815156002.5372443,7859200.0000000009,-6.1850520146758736
16566,General,,#0,ManualConfigurationShowcase.s2a.ethernet.fcsChecker,outgoingDataRate:vector:sum,3889719312.0330868,8012800.0000000009,-6.1850520146758736
16871,General,,#0,ManualConfigurationShowcase.s2a.ethernet.macHeaderChecker,outgoingDataRate:vector:sum,3846224048.1605129,7923200.0000000009,-6.1850520146758736
17267,General,,#0,ManualConfigurationShowcase.s2a.ieee8021q.qTagHeaderChecker,incomingDataRate:vector:sum,3827583220.7865515,7884800.0000000009,-6.1850520146758736
11670,General,,#0,ManualConfigurationShowcase.s2a.bridging.interfaceRelay.learner,incomingDataRate:vector:sum,3815156002.5372443,7859200.0000000009,-6.1850520146758736
17084,General,,#0,ManualConfigurationShowcase.s2a.ethernet.paddingInserter,incomingDataRate:vector:sum,3888181002.0051756,8012800.0000000009,-6.1846564554668628
16657,General,,#0,ManualConfigurationShowcase.s2a.ethernet.fcsInserter,incomingDataRate:vector:sum,3888181002.0051756,8012800.0000000009,-6.1846564554668628
16688,General,,#0,ManualConfigurationShowcase.s2a.ethernet.fcsInserter,outgoingDataRate:vector:sum,3900603305.5259585,8038400.0000000009,-6.1846564554668628
16962,General,,#0,ManualConfigurationShowcase.s2a.ethernet.macHeaderInserter,incomingDataRate:vector:sum,3844702939.682435,7923200.0000000009,-6.1846564554668628
17420,General,,#0,ManualConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,outgoingDataRate:vector:sum,3826069484.4012594,7884800.0000000009,-6.1846564554668628
11925,General,,#0,ManualConfigurationShowcase.s2a.bridging.streamCoder.encoder,incomingDataRate:vector:sum,3813647180.880476,7859200.0000000009,-6.1846564554668628
17115,General,,#0,ManualConfigurationShowcase.s2a.ethernet.paddingInserter,outgoingDataRate:vector:sum,3888181002.0051756,8012800.0000000009,-6.1846564554668628
17725,General,,#0,ManualConfigurationShowcase.s2a.ieee8021r.rTagHeaderInserter,outgoingDataRate:vector:sum,3844702939.682435,7923200.0000000009,-6.1846564554668628
17694,General,,#0,ManualConfigurationShowcase.s2a.ieee8021r.rTagHeaderInserter,incomingDataRate:vector:sum,3826069484.4012594,7884800.0000000009,-6.1846564554668628
11956,General,,#0,ManualConfigurationShowcase.s2a.bridging.streamCoder.encoder,outgoingDataRate:vector:sum,3813647180.880476,7859200.0000000009,-6.1846564554668628
16993,General,,#0,ManualConfigurationShowcase.s2a.ethernet.macHeaderInserter,outgoingDataRate:vector:sum,3888181002.0051756,8012800.0000000009,-6.1846564554668628
17389,General,,#0,ManualConfigurationShowcase.s2a.ieee8021q.qTagHeaderInserter,incomingDataRate:vector:sum,3813647180.880476,7859200.0000000009,-6.1846564554668628
171,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,packetLifeTime:histogram:rangemax,0.00142,0.51000000000000001,5.8837538541052226
70,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,meanBitLifeTimePerPacket:histogram:rangemax,0.00142,0.51000000000000001,5.8837538541052226
14195,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.queue,outgoingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
13149,General,,#0,ManualConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,incomingDataRate:vector:sum,980864000,4044800.0000000005,-5.491001710377537
16315,General,,#0,ManualConfigurationShowcase.s2a.eth[2].phyLayer.receiver,throughput:vector:sum,980864000,4044800.0000000005,-5.491001710377537
12790,General,,#0,ManualConfigurationShowcase.s2a.eth[0].macLayer.queue,incomingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
15305,General,,#0,ManualConfigurationShowcase.s2a.eth[2].macLayer.inboundEmitter,incomingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
14084,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.outboundEmitter,outgoingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
14554,General,,#0,ManualConfigurationShowcase.s2a.eth[1].phyLayer.outboundEmitter,outgoingDataRate:vector:sum,980864000,4044800.0000000005,-5.491001710377537
15766,General,,#0,ManualConfigurationShowcase.s2a.eth[2].phyLayer.inboundEmitter,incomingDataRate:vector:sum,980864000,4044800.0000000005,-5.491001710377537
12896,General,,#0,ManualConfigurationShowcase.s2a.eth[0].macLayer.server,incomingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
16111,General,,#0,ManualConfigurationShowcase.s2a.eth[2].phyLayer.phyHeaderChecker,outgoingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
14828,General,,#0,ManualConfigurationShowcase.s2a.eth[1].phyLayer.phyHeaderInserter,incomingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
12679,General,,#0,ManualConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,incomingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
16080,General,,#0,ManualConfigurationShowcase.s2a.eth[2].phyLayer.phyHeaderChecker,incomingDataRate:vector:sum,980864000,4044800.0000000005,-5.491001710377537
12261,General,,#0,ManualConfigurationShowcase.s2a.bridging.streamRelay.merger,outgoingDataRate:vector:sum,952928000,3929600.0000000005,-5.491001710377537
11548,General,,#0,ManualConfigurationShowcase.s2a.bridging.directionReverser.reverser,incomingDataRate:vector:sum,952928000,3929600.0000000005,-5.491001710377537
12927,General,,#0,ManualConfigurationShowcase.s2a.eth[0].macLayer.server,outgoingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
13485,General,,#0,ManualConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,outgoingDataRate:vector:sum,980864000,4044800.0000000005,-5.491001710377537
12047,General,,#0,ManualConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,incomingDataRate:vector:sum,952928000,3929600.0000000005,-5.491001710377537
11579,General,,#0,ManualConfigurationShowcase.s2a.bridging.directionReverser.reverser,outgoingDataRate:vector:sum,952928000,3929600.0000000005,-5.491001710377537
15214,General,,#0,ManualConfigurationShowcase.s2a.eth[2].macLayer.fcsChecker,outgoingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
15797,General,,#0,ManualConfigurationShowcase.s2a.eth[2].phyLayer.inboundEmitter,outgoingDataRate:vector:sum,980864000,4044800.0000000005,-5.491001710377537
13180,General,,#0,ManualConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,outgoingDataRate:vector:sum,980864000,4044800.0000000005,-5.491001710377537
15336,General,,#0,ManualConfigurationShowcase.s2a.eth[2].macLayer.inboundEmitter,outgoingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
13454,General,,#0,ManualConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,incomingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
14053,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.outboundEmitter,incomingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
15183,General,,#0,ManualConfigurationShowcase.s2a.eth[2].macLayer.fcsChecker,incomingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
12078,General,,#0,ManualConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,outgoingDataRate:vector:sum,952928000,3929600.0000000005,-5.491001710377537
12821,General,,#0,ManualConfigurationShowcase.s2a.eth[0].macLayer.queue,outgoingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
12710,General,,#0,ManualConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,outgoingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
14164,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.queue,incomingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
14859,General,,#0,ManualConfigurationShowcase.s2a.eth[1].phyLayer.phyHeaderInserter,outgoingDataRate:vector:sum,980864000,4044800.0000000005,-5.491001710377537
14270,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.server,incomingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
14523,General,,#0,ManualConfigurationShowcase.s2a.eth[1].phyLayer.outboundEmitter,incomingDataRate:vector:sum,980864000,4044800.0000000005,-5.491001710377537
14301,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.server,outgoingDataRate:vector:sum,974656000,4019200.0000000005,-5.491001710377537
15031,General,,#0,ManualConfigurationShowcase.s2a.eth[1].phyLayer.transmitter,utilization:vector:sum,980.56791352019263,4.0448000000000004,-5.4906998018789341
13657,General,,#0,ManualConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,utilization:vector:sum,980.56791352019263,4.0448000000000004,-5.4906998018789341
26407,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.fcsChecker,incomingDataRate:vector:sum,973651200,4019200.0000000005,-5.4899702507708739
27304,General,,#0,ManualConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,incomingDataRate:vector:sum,979852800,4044800.0000000005,-5.4899702507708739
28186,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderInserter,incomingDataRate:vector:sum,959697600,3961600.0000000005,-5.4899702507708739
28491,General,,#0,ManualConfigurationShowcase.s3a.ieee8021q.qTagHeaderChecker,incomingDataRate:vector:sum,955046400,3942400.0000000005,-5.4899702507708739
28308,General,,#0,ManualConfigurationShowcase.s3a.ethernet.paddingInserter,incomingDataRate:vector:sum,970550400,4006400.0000000005,-5.4899702507708739
14392,General,,#0,ManualConfigurationShowcase.s2a.eth[1].phyLayer.inboundEmitter,incomingDataRate:vector:sum,979852800,4044800.0000000005,-5.4899702507708739
27881,General,,#0,ManualConfigurationShowcase.s3a.ethernet.fcsInserter,incomingDataRate:vector:sum,970550400,4006400.0000000005,-5.4899702507708739
13809,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,incomingDataRate:vector:sum,973651200,4019200.0000000005,-5.4899702507708739
27759,General,,#0,ManualConfigurationShowcase.s3a.ethernet.fcsChecker,incomingDataRate:vector:sum,973651200,4019200.0000000005,-5.4899702507708739
28796,General,,#0,ManualConfigurationShowcase.s3a.ieee8021r.rTagHeaderChecker,incomingDataRate:vector:sum,959697600,3961600.0000000005,-5.4899702507708739
26529,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,incomingDataRate:vector:sum,973651200,4019200.0000000005,-5.4899702507708739
28918,General,,#0,ManualConfigurationShowcase.s3a.ieee8021r.rTagHeaderInserter,incomingDataRate:vector:sum,955046400,3942400.0000000005,-5.4899702507708739
24299,General,,#0,ManualConfigurationShowcase.s3a.bridging.interfaceRelay.learner,outgoingDataRate:vector:sum,951945600,3929600.0000000005,-5.4899702507708739
24554,General,,#0,ManualConfigurationShowcase.s3a.bridging.streamCoder.encoder,outgoingDataRate:vector:sum,951945600,3929600.0000000005,-5.4899702507708739
24676,General,,#0,ManualConfigurationShowcase.s3a.bridging.streamIdentifier.identifier,outgoingDataRate:vector:sum,951945600,3929600.0000000005,-5.4899702507708739
25308,General,,#0,ManualConfigurationShowcase.s3a.eth[0].macLayer.outboundEmitter,outgoingDataRate:vector:sum,973651200,4019200.0000000005,-5.4899702507708739
27021,General,,#0,ManualConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,outgoingDataRate:vector:sum,979852800,4044800.0000000005,-5.4899702507708739
24645,General,,#0,ManualConfigurationShowcase.s3a.bridging.streamIdentifier.identifier,incomingDataRate:vector:sum,951945600,3929600.0000000005,-5.4899702507708739
20139,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,outgoingDataRate:vector:sum,973651200,4019200.0000000005,-5.4899702507708739
13931,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.inboundEmitter,incomingDataRate:vector:sum,973651200,4019200.0000000005,-5.4899702507708739
28217,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderInserter,outgoingDataRate:vector:sum,970550400,4006400.0000000005,-5.4899702507708739
21240,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.receiver,throughput:vector:sum,979852800,4044800.0000000005,-5.4899702507708739
12109,General,,#0,ManualConfigurationShowcase.s2a.bridging.streamRelay.merger,droppedDataRate:vector:sum,951945600,3929600.0000000005,-5.4899702507708739
24177,General,,#0,ManualConfigurationShowcase.s3a.bridging.directionReverser.reverser,outgoingDataRate:vector:sum,951945600,3929600.0000000005,-5.4899702507708739
27335,General,,#0,ManualConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,outgoingDataRate:vector:sum,973651200,4019200.0000000005,-5.4899702507708739
13608,General,,#0,ManualConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,throughput:vector:sum,979852800,4044800.0000000005,-5.4899702507708739
25747,General,,#0,ManualConfigurationShowcase.s3a.eth[0].phyLayer.outboundEmitter,incomingDataRate:vector:sum,979852800,4044800.0000000005,-5.4899702507708739
25388,General,,#0,ManualConfigurationShowcase.s3a.eth[0].macLayer.queue,incomingDataRate:vector:sum,973651200,4019200.0000000005,-5.4899702507708739
14941,General,,#0,ManualConfigurationShowcase.s2a.eth[1].phyLayer.receiver,throughput:vector:sum,979852800,4044800.0000000005,-5.4899702507708739
24268,General,,#0,ManualConfigurationShowcase.s3a.bridging.interfaceRelay.learner,incomingDataRate:vector:sum,951945600,3929600.0000000005,-5.4899702507708739
26560,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingDataRate:vector:sum,973651200,4019200.0000000005,-5.4899702507708739
14423,General,,#0,ManualConfigurationShowcase.s2a.eth[1].phyLayer.inboundEmitter,outgoingDataRate:vector:sum,979852800,4044800.0000000005,-5.4899702507708739
24401,General,,#0,ManualConfigurationShowcase.s3a.bridging.streamCoder.decoder,incomingDataRate:vector:sum,951945600,3929600.0000000005,-5.4899702507708739
25419,General,,#0,ManualConfigurationShowcase.s3a.eth[0].macLayer.queue,outgoingDataRate:vector:sum,973651200,4019200.0000000005,-5.4899702507708739
